Year,Reporter Code,Trade Flow Code,Partner Code,Classification,Commodity Code,Quantity Unit Code,Supplementary Quantity,Netweight (kg),Value,Estimation Code
2010,699,1,156,"H3","848120",8,97746,97746,1393066,0
2010,699,2,156,"H3","848120",8,6473,6473,326858,6
2010,699,1,156,"H3","848130",8,70211,70211,1474638,0
2010,699,2,156,"H3","848130",8,18,18,636,6
2010,699,1,156,"H3","848140",8,87590,87590,1641856,0
2010,699,2,156,"H3","848140",8,1292,1292,64375,6
2010,699,1,156,"H3","848190",8,6702806,6702806,32944311,0
2010,699,2,156,"H3","848190",8,266678,266678,8194829,6
2010,699,1,156,"H3","8482",1,,27543681,196790130,4
2010,699,2,156,"H3","8482",1,,613597,11275194,4
2010,699,1,156,"H3","848220",5,3721193,774533,13581443,4
2010,699,2,156,"H3","848220",1,,104437,1830453,4
2010,699,1,156,"H3","848250",5,167115,91571,2465226,4
2010,699,2,156,"H3","848250",1,,41739,1284117,4
2010,699,1,156,"H3","848291",8,6729228,6729228,4624419,0
2010,699,2,156,"H3","848291",8,48937,48937,528646,6
2010,699,1,156,"H3","848310",5,2089986,1552988,23641942,4
2010,699,2,156,"H3","848310",1,,38937,629013,4
2010,699,1,156,"H3","848320",5,9338371,1028011,17273679,4
2010,699,2,156,"H3","848320",1,,1019,18668,4
2010,699,1,156,"H3","848340",5,3414914,1777762,41152908,4
2010,699,2,156,"H3","848340",1,,327101,7435080,4
2010,699,1,156,"H3","848350",5,978831,465332,7842384,4
2010,699,2,156,"H3","848350",5,52877,40636,705866,6
2010,699,1,156,"H3","848360",5,2767139,384975,12411652,4
2010,699,2,156,"H3","848360",1,,33544,1221583,4
2010,699,1,156,"H3","848390",8,780757,780757,10179776,0
2010,699,2,156,"H3","848390",8,98374,98374,1828980,6
2010,699,1,156,"H3","8484",8,515229,515229,6379344,0
2010,699,2,156,"H3","8484",8,412511,412511,17515530,6
2010,699,1,156,"H3","848410",8,68462,68462,1065204,0
2010,699,2,156,"H3","848410",8,405716,405716,17026218,6
2010,699,1,156,"H3","848420",8,344050,344050,3881816,0
2010,699,2,156,"H3","848420",8,1285,1285,184071,6
2010,699,1,156,"H3","8486",1,,,784175,0
2010,699,2,156,"H3","8486",1,,,55848,0
2010,699,1,156,"H3","848610",5,2,2374,519688,4
2010,699,2,156,"H3","848610",1,,26,3617,4
2010,699,1,156,"H3","848630",5,1,479,48356,4
2010,699,1,156,"H3","8487",1,,190187,5044610,4
2010,699,2,156,"H3","8487",1,,,720540,0
2010,699,1,156,"H3","85",1,,,11274108491,0
2010,699,2,156,"H3","85",1,,,206267396,0
2010,699,1,156,"H3","8501",1,,,183138710,0
2010,699,2,156,"H3","8501",1,,,14756062,0
2010,699,1,156,"H3","850120",5,4715032,,36294971,0
2010,699,2,156,"H3","850120",1,,,78642,0
2010,699,1,156,"H3","850131",5,2425740,928654,20270747,4
2010,699,2,156,"H3","850131",1,,24316,631233,4
2010,699,1,156,"H3","850132",5,686676,,2532793,0
2010,699,2,156,"H3","850132",1,,138859,4023980,4
2010,699,2,156,"H3","850133",5,7,5991,114650,6
2010,699,1,156,"H3","850133",5,3503,,581239,0
2010,699,1,156,"H3","850134",5,1202,96051,1686959,4
2010,699,2,156,"H3","850134",5,3,5810,97337,6
2010,699,1,156,"H3","850140",5,1301875,785593,9760549,4
2010,699,2,156,"H3","850140",5,5586,33128,397255,6
2010,699,1,156,"H3","850151",5,328009,257810,5266054,4
2010,699,2,156,"H3","850151",1,,897,17686,4
2010,699,1,156,"H3","850152",5,91491,918409,11371304,4
2010,699,2,156,"H3","850152",1,,6941,70543,4
2010,699,1,156,"H3","850163",5,2505,1726579,13584393,4
2010,699,1,156,"H3","850213",5,25,166769,2170262,4
2010,699,1,156,"H3","850220",5,2109,198168,2241525,4
2010,699,2,156,"H3","850220",1,,169,2732,4
2010,699,1,156,"H3","850231",5,180,71779,885331,4
2010,699,2,156,"H3","850231",1,,14858,207401,4
2010,699,1,156,"H3","850239",5,874,3606872,79514172,4
2010,699,1,156,"H3","850240",5,30,,107898,0
2010,699,2,156,"H3","850240",1,,,12895,0
2010,699,1,156,"H3","8503",1,,7306052,141919598,0
2010,699,2,156,"H3","8503",1,,,8801736,0
2010,699,1,156,"H3","8504",1,,,381649930,0
2010,699,2,156,"H3","8504",1,,,20279645,0
2010,699,1,156,"H3","850410",5,14786793,918041,19356628,4
2010,699,2,156,"H3","850410",5,138898,,1231075,2
2010,699,1,156,"H3","850421",5,523026,123654,1222230,4
2010,699,2,156,"H3","850421",5,23,18519,164577,6
2010,699,1,156,"H3","850433",5,26021,183253,2824556,4
2010,699,2,156,"H3","850433",1,,6290,105750,4
2010,699,1,156,"H3","850450",5,275902968,,37058746,0
2010,699,2,156,"H3","850450",1,,,683519,0
2010,699,1,156,"H3","850490",8,19488174,19488174,49290242,0
2010,699,2,156,"H3","850490",1,,,2616302,0
2010,699,1,156,"H3","8505",8,7005196,7005196,46207848,0
2010,699,2,156,"H3","8505",8,59732,59732,1774092,6
2010,699,1,156,"H3","850511",8,4715610,4715610,28205832,0
2010,699,2,156,"H3","850511",8,44521,44521,1369543,6
2010,699,1,156,"H3","850519",8,1601626,1601626,11025559,0
2010,699,2,156,"H3","850519",8,5078,5078,80380,6
2010,699,1,156,"H3","850520",8,44853,44853,369648,0
2010,699,2,156,"H3","850520",8,1223,1223,42527,6
2010,699,1,156,"H3","8506",1,,,51337999,0
2010,699,2,156,"H3","8506",1,,,33163,0
2010,699,1,156,"H3","850610",5,69091440,836868,5961220,4
2010,699,1,156,"H3","850640",5,2753789,1560,235423,4
2010,699,1,156,"H3","850650",5,5751729,157642,13227871,4
2010,699,2,156,"H3","850650",1,,170,20419,4
2010,699,1,156,"H3","850680",5,240933520,,27240819,0
2010,699,2,156,"H3","850680",1,,,1016,0
2010,699,1,156,"H3","850710",5,1396612,2704110,7911396,4
2010,699,2,156,"H3","850710",5,35037,590845,1567110,6
2010,699,1,156,"H3","850740",5,728181,,323065,0
2010,699,1,156,"H3","850780",5,36218576,1195911,77049276,4
2010,699,2,156,"H3","850780",1,,114,8360,4
2010,699,1,156,"H3","8508",1,,585955,6414443,4
2010,699,2,156,"H3","8508",1,,383,4896,4
2010,699,1,156,"H3","850811",5,17030,55445,687181,4
2010,699,2,156,"H3","850811",1,,373,4779,4
2010,699,2,156,"H3","850819",5,1,10,117,6
2010,699,1,156,"H3","850819",5,132164,157417,1834732,4
2010,699,1,156,"H3","850860",5,175333,202560,2810782,4
2010,699,1,156,"H3","850870",8,170533,170533,1081748,0
2010,699,1,156,"H3","8509",1,,,8141119,0
2010,699,2,156,"H3","8509",1,,,6598,0
2010,699,1,156,"H3","850980",5,230920,,2876922,0
2010,699,2,156,"H3","850980",1,,,2463,0
2010,699,1,156,"H3","850990",8,69137,69137,674304,0
2010,699,2,156,"H3","850990",8,141,141,2547,6
2010,699,1,156,"H3","851010",5,834005,52129,3173883,4
2010,699,1,156,"H3","851090",8,8224,8224,40917,0
2010,699,2,156,"H3","851090",8,8,8,936,6
2010,699,1,156,"H3","851120",5,39143,,91905,0
2010,699,1,156,"H3","851130",5,91987,15499,446621,4
2010,699,1,156,"H3","851150",5,1604,24268,356652,4
2010,699,2,156,"H3","851150",5,3292,10793,209690,6
2010,699,1,156,"H3","851180",5,2742,9690,454433,4
2010,699,1,156,"H3","851190",8,1370728,1370728,9782428,0
2010,699,2,156,"H3","851190",8,12266,12266,194148,6
2010,699,1,156,"H3","8512",1,,580076,7962813,4
2010,699,2,156,"H3","8512",1,,27100,640800,4
2010,699,1,156,"H3","851210",5,55303,6181,156357,4
2010,699,1,156,"H3","851220",5,1515640,115664,2486954,4
2010,699,2,156,"H3","851220",1,,910,17219,4
2010,699,1,156,"H3","851230",5,1211839,61781,1423960,4
2010,699,2,156,"H3","851230",1,,12154,347627,4
2010,699,1,156,"H3","851290",8,352531,352531,3207473,0
2010,699,2,156,"H3","851290",8,13980,13980,274635,6
2010,699,1,156,"H3","8513",1,,,22965200,0
2010,699,2,156,"H3","8513",1,,1071,43441,4
2010,699,1,156,"H3","851390",8,183784,183784,1120758,0
2010,699,1,156,"H3","851420",5,4,7079,209401,4
2010,699,2,156,"H3","851420",1,,1803,68192,4
2010,699,1,156,"H3","851490",8,202753,202753,4340935,0
2010,699,2,156,"H3","851490",8,11872,11872,405012,6
2010,699,1,156,"H3","851511",5,35698,17428,335146,4
2010,699,1,156,"H3","851519",5,23688,18309,834969,4
2010,699,2,156,"H3","851519",1,,,57458,0
2010,699,1,156,"H3","851521",5,3988,83900,3455010,4
2010,699,2,156,"H3","851521",1,,4007,159283,4
2010,699,1,156,"H3","851529",5,570,26938,646171,4
2010,699,2,156,"H3","851529",1,,81,2824,4
2010,699,1,156,"H3","851531",5,1615,39326,1305008,4
2010,699,2,156,"H3","851531",1,,14878,517266,4
2010,699,1,156,"H3","851580",5,91718,,4792140,0
2010,699,2,156,"H3","851580",1,,,7537,0
2010,699,1,156,"H3","851590",8,368089,368089,6337315,0
2010,699,2,156,"H3","851590",8,153,153,7246,6
2010,699,1,156,"H3","851610",5,396437,1728103,10724528,4
2010,699,2,156,"H3","851610",5,148,1072,13680,6
2010,699,1,156,"H3","851629",5,125043,90258,864030,4
2010,699,2,156,"H3","851629",1,,136,1711,4
2010,699,1,156,"H3","851632",5,216282,57405,1254213,4
2010,699,1,156,"H3","851650",5,737555,7732256,33441391,4
2010,699,2,156,"H3","851650",5,5,53,491,6
2010,699,1,156,"H3","851660",5,4578551,4629447,34373287,4
2010,699,1,156,"H3","851671",5,555256,191441,3353118,4
2010,699,1,156,"H3","851672",5,1172211,1293391,9326710,4
2010,699,2,156,"H3","851672",5,1944,3017,29815,6
2010,699,1,156,"H3","851679",5,3815259,1048352,11058425,4
2010,699,2,156,"H3","851679",5,568,1421,21133,6
2010,699,1,156,"H3","851680",5,537331,,1609921,0
2010,699,1,156,"H3","851690",8,7059022,7059022,20983545,0
2010,699,2,156,"H3","851690",8,2327,2327,39636,6
2010,699,1,156,"H3","8517",1,,,6534850812,0
2010,699,2,156,"H3","8517",1,,,66264685,0
2010,699,1,156,"H3","851712",5,106967789,11572155,4124953014,4
2010,699,2,156,"H3","851712",5,245518,81014,34960241,6
2010,699,1,156,"H3","851718",5,3134372,172919,14030162,4
2010,699,2,156,"H3","851718",5,2164,2451,290645,6
2010,699,1,156,"H3","851761",5,48960,1586625,277070822,4
2010,699,1,156,"H3","851770",8,2438602718,2438602718,1215751606,0
2010,699,2,156,"H3","851770",1,,,26745510,0
2010,699,1,156,"H3","851821",5,946846,279395,3366974,4
2010,699,2,156,"H3","851829",1,,,16410,0
2010,699,1,156,"H3","851829",5,34388428,7799369,96336090,4
2010,699,1,156,"H3","851830",5,59067136,610668,46730210,4
2010,699,2,156,"H3","851830",1,,1,76,4
2010,699,1,156,"H3","851840",5,310829,163782,5764022,4
2010,699,1,156,"H3","851850",5,165106,,4862015,0
2010,699,2,156,"H3","851850",5,262,1571,66472,6
2010,699,1,156,"H3","851890",8,2720412,2720412,10953635,0
2010,699,2,156,"H3","851890",8,410,410,12614,6
2010,699,1,156,"H3","8519",1,,,46363890,0
2010,699,2,156,"H3","8519",1,,,776,0
2010,699,1,156,"H3","851920",5,13783,,44506,0
2010,699,1,156,"H3","851950",5,37,,1591,0
2010,699,1,156,"H3","851989",5,8622830,,46295427,0
2010,699,2,156,"H3","851989",1,,,776,0
2010,699,1,156,"H3","852190",5,2450798,,68432600,0
2010,699,2,156,"H3","852190",1,,9,504,4
2010,699,1,156,"H3","852290",8,6898239,6898239,56602322,0
2010,699,2,156,"H3","852321",1,,,51,0
2010,699,1,156,"H3","852321",5,14631588,,1178903,0
2010,699,1,156,"H3","852329",5,519437,,1857259,0
2010,699,2,156,"H3","852329",1,,,24824,0
2010,699,1,156,"H3","852340",5,3251867,,1117391,0
2010,699,2,156,"H3","852340",1,,,2119,0
2010,699,1,156,"H3","852351",5,15675473,223838,85011271,4
2010,699,2,156,"H3","852351",5,7,0,65,6
2010,699,1,156,"H3","852352",5,369612011,,93895918,0
2010,699,2,156,"H3","852352",1,,5997,580817,4
2010,699,1,156,"H3","852359",5,7622316,,1271459,0
2010,699,2,156,"H3","852359",1,,,60179,0
2010,699,1,156,"H3","8525",1,,,220228762,0
2010,699,2,156,"H3","8525",1,,890,170619,4
2010,699,1,156,"H3","852550",5,191514,,2066085,0
2010,699,2,156,"H3","852550",1,,704,137322,4
2010,699,2,156,"H3","852580",1,,108,14835,4
2010,699,1,156,"H3","852580",5,7329496,2043192,209290730,4
2010,699,2,156,"H3","8527",1,,,1096,0
2010,699,1,156,"H3","8527",1,,,20441425,0
2010,699,1,156,"H3","852713",5,82784,,3359961,0
2010,699,1,156,"H3","852719",5,2405695,590460,10590820,4
2010,699,1,156,"H3","852721",5,5975,3938,188273,4
2010,699,1,156,"H3","852729",5,568352,,3814459,0
2010,699,1,156,"H3","852791",5,8791,123359,1404435,4
2010,699,1,156,"H3","852799",5,12439,,334526,0
2010,699,2,156,"H3","852799",1,,,1096,0
2010,699,1,156,"H3","8528",1,,,544859986,0
2010,699,2,156,"H3","8528",1,,1954,107876,4
2010,699,1,156,"H3","852841",5,118026,125768,5501432,4
2010,699,1,156,"H3","852851",5,3246603,8184349,289533989,4
2010,699,2,156,"H3","852851",1,,694,31402,4
2010,699,1,156,"H3","852861",5,36422,123154,14495685,4
2010,699,2,156,"H3","852861",5,12,53,8104,6
2010,699,1,156,"H3","852871",5,1556692,1191113,56806200,4
2010,699,2,156,"H3","852871",1,,583,35641,4
2010,699,1,156,"H3","852872",5,2109299,3829901,109899572,4
2010,699,2,156,"H3","852872",5,31,358,11208,6
2010,699,1,156,"H3","8529",1,,35971519,372833841,0
2010,699,2,156,"H3","8529",1,,,5237838,0
2010,699,1,156,"H3","852910",8,3660880,3660880,44314072,0
2010,699,2,156,"H3","852910",1,,,230484,0
2010,699,1,156,"H3","852990",8,32310639,32310639,328519769,0
2010,699,2,156,"H3","852990",1,,,5007353,0
2010,699,2,156,"H3","8530",1,,49,4188,4
2010,699,1,156,"H3","8530",1,,,540925,0
2010,699,1,156,"H3","853010",5,6,,44554,0
2010,699,1,156,"H3","853080",5,3911,4722,315042,4
2010,699,1,156,"H3","853090",8,8158,8158,181329,0
2010,699,2,156,"H3","853090",8,49,49,4188,6
2010,699,1,156,"H3","853110",5,2084485,47669,3624824,4
2010,699,2,156,"H3","853110",1,,198,15731,4
2010,699,1,156,"H3","853120",5,14836180,162839,20650428,4
2010,699,2,156,"H3","853120",5,17,18,2007,6
2010,699,1,156,"H3","853190",8,1207228,1207228,12778391,0
2010,699,2,156,"H3","853190",8,22,22,2015,6
2010,699,2,156,"H3","853223",8,32,32,1285,6
2010,699,1,156,"H3","853223",8,142904,142904,2705809,0
2010,699,1,156,"H3","853224",8,71144,71144,1884223,0
2010,699,1,156,"H3","853229",8,24174366,24174366,54865180,0
2010,699,2,156,"H3","853229",8,5544,5544,304854,6
2010,699,1,156,"H3","853230",8,79151,79151,976292,0
2010,699,2,156,"H3","853230",1,,,6744,0
2010,699,1,156,"H3","853290",8,456521,456521,2117102,0
2010,699,2,156,"H3","853290",8,2297,2297,53961,6
2010,699,1,156,"H3","8533",1,,5586251,30016090,0
2010,699,2,156,"H3","8533",1,,,578960,0
2010,699,1,156,"H3","853310",8,385667,385667,4257927,0
2010,699,2,156,"H3","853310",1,,,17262,0
2010,699,1,156,"H3","853321",8,192347,192347,1885340,0
2010,699,2,156,"H3","853321",8,743,743,51796,6
2010,699,1,156,"H3","853331",8,56420,56420,728317,0
2010,699,2,156,"H3","853331",1,,,1700,0
2010,699,1,156,"H3","853340",8,1776875,1776875,14902459,0
2010,699,2,156,"H3","853340",8,2504,2504,288721,6
2010,699,1,156,"H3","853400",8,10246144,10246144,60735573,0
2010,699,2,156,"H3","853400",1,,,2638893,0
2010,699,2,156,"H3","853530",8,10558,10558,236461,6
2010,699,1,156,"H3","853530",8,72268,72268,2177689,0
2010,699,1,156,"H3","853540",8,29381,29381,642331,0
2010,699,2,156,"H3","853540",8,1999,1999,82867,6
2010,699,2,156,"H3","853590",8,16816,16816,563384,6
2010,699,1,156,"H3","853590",8,334448,334448,4563176,0
2010,699,1,156,"H3","8536",1,,60080682,157201820,0
2010,699,2,156,"H3","8536",1,,,13303546,0
2010,699,2,156,"H3","853610",8,34568,34568,1208926,6
2010,699,1,156,"H3","853610",8,6611286,6611286,3466573,0
2010,699,1,156,"H3","853620",8,1959317,1959317,26261343,0
2010,699,2,156,"H3","853620",8,78570,78570,2984225,6
2010,699,1,156,"H3","853630",8,168397,168397,2910256,0
2010,699,1,156,"H3","853641",8,1205424,1205424,6172906,0
2010,699,2,156,"H3","853641",8,620,620,43947,6
2010,699,1,156,"H3","853649",8,2814236,2814236,21394253,0
2010,699,2,156,"H3","853649",8,23102,23102,1657142,6
2010,699,1,156,"H3","853670",8,581405,581405,6216102,0
2010,699,2,156,"H3","853670",1,,,276429,0
2010,699,1,156,"H3","853710",8,785587,785587,12899214,0
2010,699,2,156,"H3","853710",8,8560,8560,613752,6
2010,699,1,156,"H3","853810",8,1237821,1237821,24029446,0
2010,699,2,156,"H3","853810",1,,,5933880,0
2010,699,1,156,"H3","853890",8,12639116,12639116,70364545,0
2010,699,2,156,"H3","853890",1,,,14719777,0
2010,699,1,156,"H3","8539",1,,,97652054,0
2010,699,2,156,"H3","8539",1,,,637152,0
2010,699,1,156,"H3","853910",5,1307429,,1930819,0
2010,699,2,156,"H3","853910",1,,48,1585,4
2010,699,1,156,"H3","853921",5,31006082,178262,6444890,4
2010,699,2,156,"H3","853921",5,37265,1259,70167,6
2010,699,1,156,"H3","853922",5,438965,23526,205735,4
2010,699,1,156,"H3","853931",5,29448771,1648533,20256834,4
2010,699,2,156,"H3","853931",5,5789,563,8725,6
2010,699,1,156,"H3","853939",5,15932903,,8422576,0
2010,699,2,156,"H3","853939",1,,,6889,0
2010,699,1,156,"H3","853949",5,17569614,,7066302,0
2010,699,2,156,"H3","853949",1,,,354,0
2010,699,1,156,"H3","854020",5,900,,132885,0
2010,699,2,156,"H3","854020",5,15,,33191,2
2010,699,1,156,"H3","854040",5,83587,,911514,0
2010,699,1,156,"H3","854060",5,15446,,521642,0
2010,699,1,156,"H3","854071",5,64045,,434849,0
2010,699,1,156,"H3","854079",5,47,,7286,0
2010,699,2,156,"H3","854079",5,0,,568,2
2010,699,1,156,"H3","854081",5,1762,153,79597,4
2010,699,2,156,"H3","854081",1,,381,152873,4
2010,699,2,156,"H3","854091",1,,,372,0
2010,699,1,156,"H3","854091",8,1209724,1209724,18372281,0
2010,699,1,156,"H3","8541",1,,,204140977,0
2010,699,2,156,"H3","8541",1,,,18431102,0
2010,699,1,156,"H3","854121",5,47705976,7074,1413597,4
2010,699,1,156,"H3","854140",5,1309827856,,83471340,0
2010,699,2,156,"H3","854140",1,,,17201778,0
2010,699,1,156,"H3","854150",5,7501804,,2066663,0
2010,699,2,156,"H3","854150",1,,168,96538,4
2010,699,1,156,"H3","854190",8,180524,180524,3703385,0
2010,699,2,156,"H3","854190",1,,,498329,0
2010,699,1,156,"H3","8542",1,,,148712521,0
2010,699,2,156,"H3","8542",1,,,1947069,0
2010,699,1,156,"H3","854231",5,366453760,,90118888,0
2010,699,2,156,"H3","854231",1,,,1511202,0
2010,699,1,156,"H3","854232",5,25757140,14757,11478426,4
2010,699,2,156,"H3","854232",1,,131,96444,4
2010,699,1,156,"H3","854233",5,2435127,,517307,0
2010,699,1,156,"H3","854239",5,188540592,,36396609,0
2010,699,2,156,"H3","854239",1,,,195657,0
2010,699,1,156,"H3","8543",1,,,72099557,0
2010,699,2,156,"H3","8543",1,,,1936881,0
2010,699,1,156,"H3","854310",5,405,,17257,0
2010,699,2,156,"H3","854310",1,,,9840,0
2010,699,1,156,"H3","854330",5,184,,11116645,0
2010,699,2,156,"H3","854330",1,,4766,269508,4
2010,699,1,156,"H3","8544",1,,49378478,219020520,0
2010,699,2,156,"H3","8544",1,,,5544324,0
2010,699,2,156,"H3","854419",8,13541,13541,136066,6
2010,699,1,156,"H3","854419",8,23041325,23041325,39007148,0
2010,699,1,156,"H3","854442",8,2564098,2564098,18313255,0
2010,699,2,156,"H3","854442",8,95957,95957,1593837,6
2010,699,1,156,"H3","854449",8,7507594,7507594,48894257,0
2010,699,2,156,"H3","854449",8,207285,207285,1321609,6
2010,699,1,156,"H3","854460",8,1609820,1609820,9850344,0
2010,699,2,156,"H3","854460",8,124225,124225,828003,6
2010,699,1,156,"H3","854470",8,922670,922670,10347645,0
2010,699,2,156,"H3","854470",1,,,800538,0
2010,699,1,156,"H3","8545",1,,42131162,59988067,0
2010,699,2,156,"H3","8545",1,,,2062747,0
2010,699,1,156,"H3","854519",8,35358704,35358704,41206609,0
2010,699,2,156,"H3","854519",1,,,318010,0
2010,699,1,156,"H3","854520",8,74689,74689,717478,0
2010,699,2,156,"H3","854520",8,7290,7290,410697,6
2010,699,1,156,"H3","8546",1,,3450155,31648442,0
2010,699,2,156,"H3","8546",1,,,168314,0
2010,699,1,156,"H3","854690",8,1494400,1494400,12177916,0
2010,699,2,156,"H3","854690",8,5840,5840,119413,6
2010,699,1,156,"H3","854720",8,209460,209460,2056548,0
2010,699,2,156,"H3","854720",8,461,461,11174,6
2010,699,1,156,"H3","854810",8,72000,72000,14423,0
2010,699,1,156,"H3","854890",8,418317,418317,2300075,0
2010,699,2,156,"H3","854890",1,,,217846,0
2010,699,1,156,"H3","86",1,,,66437450,0
2010,699,2,156,"H3","86",1,,,139504,0
2010,699,1,156,"H3","8602",1,,,1823523,0
2010,699,1,156,"H3","860210",5,1,,1823523,0
2010,699,1,156,"H3","8607",1,,12008831,53139171,0
2010,699,2,156,"H3","8607",1,,,134722,0
2010,699,1,156,"H3","860712",8,17000,17000,36794,0
2010,699,1,156,"H3","860719",8,8637265,8637265,22098854,0
2010,699,2,156,"H3","860721",8,60,60,1841,6
2010,699,1,156,"H3","860730",8,68356,68356,352766,0
2010,699,1,156,"H3","860799",8,3267288,3267288,30327747,0
2010,699,2,156,"H3","860799",8,4852,4852,120880,6
2010,699,1,156,"H3","8609",1,,,11161288,0
2010,699,2,156,"H3","8609",1,,1642,4782,4
2010,699,1,156,"H3","8701",1,,68515,579136,4
2010,699,2,156,"H3","8701",1,,141775,1129604,4
2010,699,1,156,"H3","870110",5,326,39645,325259,4
2010,699,1,156,"H3","870130",5,2,936,7828,4
2010,699,1,156,"H3","870190",5,129,27934,246048,4
2010,699,2,156,"H3","870190",5,41,140935,1125754,6
2010,699,1,156,"H3","8702",1,,5168,43850,4
2010,699,1,156,"H3","870210",5,1,3728,35249,4
2010,699,1,156,"H3","870290",5,1,1439,8600,4
2010,699,2,156,"H3","8703",5,9,6717,75378,6
2010,699,1,156,"H3","8703",5,134,,823383,0
2010,699,1,156,"H3","870310",5,103,29925,395495,4
2010,699,1,156,"H3","870321",5,1,2018,20274,4
2010,699,2,156,"H3","870321",5,7,4708,48522,6
2010,699,1,156,"H3","870322",5,6,3976,37256,4
